0.62069	0.75862	0.89655
0.62069	0.48276	0.93103
0.17241	0.10345	0.17241
0.75862	0.55172	0.62069
0.51724	0.34483	0.24138
1	0.65517	0.7931
0.75862	0.37931	0.89655
0.2069	0.58621	0.93103
0.62069	0.65517	0.2069
0.65517	0	0.86207
0.51724	0.68966	0.55172
0.86207	0.55172	0.51724
0.96552	0.13793	0.65517
0.68966	0.44828	0.93103
0.48276	0.72414	0.34483
0.68966	0.17241	0.7931
0.51724	0.58621	0.34483
0.37931	0.10345	0.68966
0.96552	0.86207	0.48276
0.86207	1	0.89655
0.65517	0.48276	1
0.55172	0.13793	1
0.75862	0.62069	0.41379
0.48276	0	0.31034
0.65517	0.37931	0.93103
0.34483	0	0.24138
0.96552	0.55172	0.82759
0.10345	0.068966	0.10345
0.65517	0.93103	1
0.96552	0.65517	0.48276
0.86207	0.65517	0.68966
0.72414	0.82759	1
0.48276	0.75862	0.48276
0.72414	0.82759	0.58621
0.7931	0.72414	1
0.44828	0.24138	0.24138
0.37931	0.17241	0.62069
0.68966	0	0.34483
0.27586	1	0.7931
0.068966	0.27586	0.068966
0.75862	0.44828	0.75862
0.7931	0.86207	0.96552
0.62069	0.37931	0.65517
0.93103	0.51724	1
0.75862	0.93103	0.86207
0.86207	0.86207	0.44828
1	0.65517	0.62069
0.24138	0.41379	0.93103
0.93103	0.37931	0.10345
1	0.58621	1
0.89655	0.17241	0.10345
0.89655	0.72414	0.75862
0.96552	0.7931	0.96552
0.13793	0.31034	0.27586
0.37931	0.17241	0.2069
0.27586	0.2069	0.10345
0.27586	0.37931	0.65517
0.44828	0.7931	0.65517
0.27586	0.58621	0.2069
0.62069	0.24138	0.72414
0.034483	0.034483	0.86207
0.89655	0.58621	0.37931
0.82759	0.68966	0.51724
0.13793	0.068966	0.068966
0.24138	0.44828	0.2069
0.34483	1	0.58621
0.44828	0	0.89655
0.96552	0.93103	0.55172
0.41379	0.13793	0.10345
0.82759	0.89655	0.48276
0.51724	0.37931	0.68966
0.55172	0.65517	0.2069
0.41379	0.89655	0.068966
0.68966	0.93103	0.7931
0.55172	0.13793	0.7931
0.72414	0.65517	0.58621
0.89655	0.72414	0.37931
0.37931	0.86207	1
0.27586	0.24138	0.17241
0.48276	0.27586	0.93103
0.7931	0.93103	1
0.44828	0.89655	0.58621
0.44828	0.58621	0.86207
0.82759	0.65517	0.58621
0.82759	0.62069	0.82759
0.62069	0.7931	0
0.86207	0.51724	0.44828
0.51724	0.62069	0.24138
0.75862	0.62069	0.13793
0.68966	0.37931	0.17241
0.93103	0.58621	0.034483
0.31034	0.27586	0.72414
0.24138	0.44828	0.93103
0.27586	0.10345	0.34483
0.86207	0.27586	0.17241
0.82759	0.13793	0
0.96552	0.86207	0.93103
0.7931	0.34483	0.72414
0.96552	0.7931	0.89655
0.31034	0.75862	0.41379
0.75862	0.82759	0.72414
0	0.93103	0.44828
0.96552	0.44828	0.41379
0.2069	0	0.68966
0.82759	0.51724	0
1	0.2069	0.51724
0.68966	0.58621	0.31034
1	0.82759	0.44828
0.62069	0.2069	0.44828
0.41379	0.2069	0.10345
0.72414	0.82759	0.37931
0.24138	0.68966	0.41379
0.82759	0.75862	0.41379
0.7931	0.48276	0.82759
0.75862	1	0
0.24138	0.13793	0.2069
0.31034	0.13793	0.2069
0.62069	0.89655	0.27586
0.89655	0.62069	0.51724
0.17241	0.17241	0.48276
1	0.55172	0.68966
0.10345	0.17241	0.62069
0.72414	0.72414	0.24138
0.37931	0.17241	0.034483
1	0.37931	0.51724
0.89655	0.89655	0.75862
0.44828	0.31034	0.10345
0.86207	0.75862	0.48276
0.51724	0.44828	1
0.58621	0.89655	0.51724
0.89655	0.51724	0.82759
0.93103	0.44828	0.44828
0.62069	0.65517	0.34483
0.93103	0.44828	0.65517
0.10345	0.93103	0.7931
0	0.24138	0.10345
0.82759	0.72414	0.41379
0.13793	0.82759	0.86207
0.44828	0.72414	0.51724
0.93103	0.48276	0.24138
0.2069	0	0.27586
0.93103	0.48276	0.10345
0.2069	0.68966	0.68966
0.55172	0.65517	0.13793
0.51724	0.17241	0.89655
0.58621	0.51724	1
0	0.75862	0.48276
0.37931	0.55172	0.75862
0.37931	0.65517	0.34483
0.13793	0.34483	0.13793
0.93103	0.65517	0.31034
0.86207	0.72414	0.24138
0.51724	0.2069	0.86207
0.72414	0.27586	0.58621
0.44828	0.24138	0.58621
0.82759	0.82759	0.55172
0.44828	0.2069	0.17241
0	0.93103	0.72414
0.65517	0.17241	0.34483
0.93103	0.34483	0.65517
0.27586	0.58621	0.48276
0.82759	0.17241	0.31034
0.72414	0.41379	0.24138
0.68966	0.93103	0.72414
0.34483	0.24138	1
0.72414	0.44828	0.51724
0.82759	0.2069	0.65517
0.13793	0.068966	0.51724
0.48276	1	1
0.17241	0.37931	0.55172
0.7931	0.72414	0.55172
1	0.68966	0.44828
0.72414	0.27586	0.37931
0.96552	0.7931	0.82759
0.13793	0.13793	0.37931
0.93103	0.93103	0.86207
0.44828	0.72414	0.68966
0.7931	1	0.89655
0.37931	0.86207	0.37931
0.27586	0.17241	0.10345
0.44828	0.27586	0.31034
1	0.58621	0.068966
0.82759	0.86207	0.34483
0.82759	0.68966	0.65517
0.41379	0.10345	0.37931
0.62069	0.2069	0.62069
0.96552	0.48276	0.89655
0.24138	0.68966	0.93103
0.31034	0.55172	0.27586
0.86207	0.55172	0.24138
0.48276	0.7931	0.34483
0.65517	0.10345	0.2069
0.93103	0.37931	0.37931
0.96552	0.72414	0.37931
0.24138	0	0.55172
0.34483	0.24138	0.37931
0.89655	0.75862	0.62069
0.17241	0.34483	0.068966
0.62069	0.2069	0.7931
1	0.24138	0.41379
0.10345	0.13793	0.17241
0.27586	0.48276	0.65517
0.34483	0.86207	0.17241
0.93103	0.82759	0.65517
0.41379	0.93103	0.82759
0.27586	0.37931	0.41379
0.24138	0.51724	0.44828
0.93103	0.68966	0.7931
0.96552	0.62069	0.55172
0.93103	0.86207	0.7931
0.37931	0.51724	0.31034
0.62069	0.2069	0.24138
0.51724	0.41379	0
0.86207	1	0.82759
0.7931	1	0.82759
0.41379	0.72414	0.62069
0.24138	0	0
0.58621	0.31034	1
0.89655	0.2069	0.89655
0.82759	0.75862	0.51724
0.65517	0.31034	0.24138
0.24138	0.82759	0.48276
0.7931	0.68966	0.68966
1	0.86207	0.7931
0.48276	0.24138	0.13793
0.62069	0.62069	0.65517
0	0.48276	0.44828
0.48276	0	0.37931
1	0.96552	0.51724
1	0.7931	0.31034
0.89655	0.93103	0.89655
0.86207	0.65517	0.48276
0.75862	0.96552	0.93103
0.62069	0.31034	0.48276
0.82759	0.72414	0.58621
0.72414	0.17241	0.86207
0.17241	0.72414	0.55172
0.96552	0.37931	0.27586
1	0.13793	0.068966
0.93103	0.96552	0.24138
0.93103	0.72414	0.27586
0.41379	0.24138	0.75862
0.37931	0.10345	0.13793
0.2069	0.96552	0.41379
0.62069	0.37931	0.13793
0.37931	0.41379	1
0.75862	0.65517	0.75862
0.62069	0.68966	0.51724
0	0	0.37931
0.2069	0.034483	0.17241
0.86207	0.7931	0.58621
0.62069	0.44828	0.7931
0.068966	0.89655	0.51724
0.86207	0.62069	0.7931
1	0.65517	0.37931
0.72414	0.96552	1
0	0.34483	0.55172
0.27586	0.17241	0.62069
0.75862	0.37931	0.34483
0.62069	0.72414	0.27586
0.24138	0.34483	0.82759
0.82759	0.7931	0.27586
0	0.31034	0.31034
0	0.17241	0.93103
0.55172	0.72414	0.82759
1	0.82759	0.72414
0.75862	0.44828	0.2069
1	0.93103	0.93103
0.51724	0.2069	0.75862
0.89655	0.72414	0.55172
0.62069	0.58621	0.27586
0.72414	1	0.75862
0.96552	1	0.89655
0.31034	0.034483	0.17241
0.37931	0.31034	0.41379
0.51724	0.24138	0.24138
0.89655	0.62069	0.86207
0.93103	0.93103	0.68966
0.48276	0.55172	0.58621
0.68966	0.37931	1
1	0.27586	0
0.27586	0.72414	0.62069
0.41379	0.96552	0.51724
0.93103	0.44828	1
0.44828	0	0.068966
0.7931	0.13793	0.75862
0.44828	0.2069	0.44828
0.7931	0.41379	0.82759
0.89655	0.44828	0.93103
0.51724	0.24138	0.41379
0.31034	0.37931	0.72414
0.65517	0	0.93103
0.44828	0.82759	0.62069
0.24138	0.41379	0.51724
0.89655	0.7931	0.44828
0.62069	0.89655	0.62069
0.51724	0.2069	0.2069
0.17241	0.24138	0.13793
0.37931	0.34483	0.34483
1	0.2069	0.89655
0.27586	0.34483	0.034483
0.7931	1	0.75862
0.96552	0.68966	0.72414
0.86207	0.75862	0.72414
0.17241	0.41379	0.34483
0.068966	0.27586	0
0.93103	0.68966	0.58621
0.58621	0.48276	0.75862
0.93103	0.55172	0.34483
0.86207	0.51724	0.31034
0.72414	0.37931	0.58621
0	0.068966	0.75862
0.75862	0.27586	0.44828
0.51724	0.93103	0.82759
0.55172	0.93103	0.75862
0.2069	0.27586	0
0.24138	0.10345	0.068966
0.58621	0.62069	1
0.37931	0.17241	0.24138
0.89655	0.7931	0.68966
0.96552	0.27586	0.17241
0.72414	0.48276	0.86207
0.75862	0.58621	0
0.55172	0.51724	0.068966
0.37931	0.24138	0.62069
0.65517	0.27586	0.068966
0.89655	0.65517	0.7931
0.55172	0.68966	0.13793
0.10345	0.51724	0.89655
0.31034	0.96552	0.62069
0.13793	0.17241	0.10345
0.55172	0.13793	0.44828
0.48276	0.31034	0.27586
0.89655	0.72414	0.96552
0.44828	0.068966	0
0.75862	0.41379	0.41379
0.65517	0.37931	0.86207
0.75862	0.7931	0.2069
0.7931	0.65517	0.41379
0.93103	0.34483	0.2069
0	0	0.13793
0.62069	0.24138	0.34483
0.93103	0.68966	0.51724
0.89655	0.82759	0.34483
0.62069	0.44828	0.17241
0.65517	0.65517	0.41379
0.13793	0.2069	0.034483
0.10345	0.068966	0.13793
1	0.62069	0.44828
0.58621	0.93103	0.68966
0.68966	0.24138	0.27586
0.93103	0.034483	0.27586
1	0.7931	0.65517
0.51724	0.96552	0.24138
0.89655	0.96552	0.48276
0.48276	0.13793	0.17241
0.31034	0.24138	0.24138
0.55172	0.27586	0.58621
0.86207	0.31034	0.93103
0.55172	0.44828	0.75862
0.55172	0.31034	0.68966
0.51724	0.17241	0.13793
0.65517	0.17241	0.37931
0.62069	0.27586	0.10345
0.93103	0.82759	0.51724
0.86207	0.34483	0.68966
0.96552	0.62069	0.93103
0.89655	0.68966	0.10345
0.17241	0.10345	0.44828
0.7931	0.75862	0.68966
0.27586	0.51724	1
0.34483	0.068966	0.068966
0.7931	0.51724	0.72414
0.7931	0.27586	1
0.62069	0.86207	0.93103
0	0.89655	0.58621
0.48276	0.41379	0.034483
0.51724	0.48276	0.72414
0.2069	0.068966	0.31034
0.31034	0.17241	0.034483
0.68966	0.44828	0.75862
0.37931	0.31034	0.24138
0.58621	0.2069	0.65517
0.62069	0.34483	0.27586
0.41379	0.55172	0.41379
0.17241	0.72414	0.44828
0.37931	0.51724	0.48276
1	0.68966	0.55172
0.48276	0.10345	0.37931
0.17241	0.75862	0.27586
0.24138	0.82759	0.34483
0.51724	0.24138	0
0.7931	0	0.2069
0.51724	0.89655	0.41379
0.82759	0.37931	0.34483
0.62069	0.96552	0.24138
0.62069	0.65517	0.27586
0.44828	0.62069	0.34483
0.75862	0.96552	0.31034
0.2069	0.75862	0.37931
0.89655	0.51724	0.37931
0.37931	0.2069	1
0.82759	1	0.17241
0.37931	0.24138	0.27586
0.65517	0.37931	0.27586
0.58621	0.27586	0.93103
0.75862	0.48276	0.31034
0.72414	0.65517	0.7931
0.86207	0.65517	0.31034
0.48276	0.65517	0.27586
0.62069	0.72414	0.51724
0.68966	0.44828	0.86207
0.96552	0.68966	0.65517
0.55172	0.31034	0.37931
0.51724	0.51724	0.17241
0.68966	0.31034	0.51724
0.62069	0.37931	0.7931
0.93103	0.37931	0.62069
0.62069	0.75862	0.17241
0	0.13793	0.13793
0.34483	0.86207	0.31034
0.89655	0.37931	0.48276
0.58621	0.86207	1
0.31034	0.17241	0.41379
0.75862	0.55172	1
0.37931	0.51724	0
0.82759	0.65517	0.44828
0.82759	0.44828	0.24138
0.41379	0.62069	0.75862
0.48276	0.72414	0.24138
0.96552	0.89655	0.58621
0.48276	0.41379	0.2069
0.10345	0.13793	0.34483
0.89655	0.58621	0.44828
0.86207	0.82759	0.2069
0.89655	0	0.34483
0.34483	0.2069	0.75862
0.68966	0.068966	0.75862
0.96552	0.51724	0.82759
0.24138	0.24138	0.10345
1	0.55172	0.51724
0.27586	0.41379	0.62069
0.41379	0.31034	0.27586
0.034483	0.13793	0.55172
0.75862	0.68966	0.44828
0.65517	0.96552	0.48276
0.93103	0.31034	0.068966
0.7931	0.17241	0.93103
0.34483	0.41379	0.51724
1	0.62069	0.37931
0.34483	0.2069	0.034483
0.65517	0.37931	0.034483
0.58621	0.44828	0.2069
0.96552	0.31034	0.86207
0.55172	0.44828	0.17241
0.48276	0.27586	0.10345
0.13793	0.41379	0.13793
0.68966	1	0.72414
0.82759	0	0.41379
0.72414	0.34483	0.72414
0.41379	0.17241	0.31034
0.93103	0.86207	0.72414
0.27586	0.31034	0.48276
0.62069	0.96552	0.62069
0.55172	0.7931	0.93103
0.2069	0.10345	0.41379
0.44828	0.27586	0.2069
1	0.62069	1
0.82759	1	0.65517
0.2069	0.93103	0.68966
0	1	1
0.65517	0.65517	0.75862
0.58621	0.17241	0.51724
0.7931	0.27586	0.68966
0.13793	0.44828	0.034483
0.93103	0.2069	0.96552
0.48276	0.82759	0.55172
0.44828	0.41379	0.27586
0.68966	0.34483	0.17241
0.7931	0.72414	0.82759
0.72414	0.13793	0.44828
0.58621	0.27586	0.27586
0.82759	0.65517	0
0.44828	0.31034	0.2069
0.75862	0.86207	0.48276
0.72414	0.13793	0.034483
0.68966	0.68966	0.75862
0.27586	0.51724	0.2069
0.65517	0.10345	0.068966
0.7931	0.44828	0.68966
0	0.10345	0.93103
0.51724	0.58621	0.24138
0.93103	0.89655	0.48276
0.24138	0.034483	0.24138
0.17241	0.34483	0.17241
0.82759	0.7931	0.75862
0.72414	0.62069	0.86207
0.2069	0.41379	0.72414
0.27586	0.10345	0.2069
0.37931	0.31034	0.48276
0.13793	0.55172	0.37931
0.68966	0.37931	0
0.82759	0.34483	0.89655
0.10345	0.10345	0.17241
0.31034	0.17241	0.82759
0.75862	0.24138	0.58621
1	0.37931	0.068966
0.82759	0.24138	0.10345
0.24138	0.44828	0
0.89655	0.89655	0.51724
0.55172	0.24138	0.37931
0.13793	0.24138	0.48276
0.13793	0.41379	0.068966
0.48276	0.34483	0.34483
0.72414	0.72414	0.41379
0.41379	0.10345	0.17241
0.2069	0.10345	0.68966
0.89655	0.7931	0.86207
0.27586	0.24138	0.068966
0.75862	0.86207	0.27586
0.17241	0.2069	0
0.068966	0.72414	0.41379
0.24138	0.31034	0.17241
0.10345	0.2069	1
0.7931	0.82759	0.68966
0.96552	0.41379	0.89655
0.58621	0.13793	0.86207
0.34483	0.72414	0.65517
0.7931	0.41379	1
0.65517	0.44828	0.34483
0.068966	0.96552	0.65517
0.41379	0.82759	0.58621
0.68966	0	0.068966
0.58621	0.72414	0.31034
0.75862	0.37931	0.2069
0.68966	0.7931	0.48276
0.82759	0	0.58621
0.82759	0.51724	0.34483
0.72414	0.13793	0.27586
0.2069	0.48276	0.72414
0.58621	0.44828	0.27586
0.31034	0.31034	0.55172
0.7931	0.86207	0.41379
0.68966	0.31034	0.37931
0.68966	1	0.7931
0.27586	0	0.27586
0.58621	0.86207	0.62069
1	1	0.65517
0.68966	0.34483	0.31034
0.55172	0.068966	0.37931
0.65517	0.41379	0.2069
0.2069	0.58621	0.17241
0.27586	0.75862	0.34483
0.068966	0.10345	0.24138
0.89655	0.51724	0.2069
0.37931	0	0.17241
0.48276	0.2069	0.24138
0.62069	0.48276	0.86207
0.65517	0.62069	0.82759
0.68966	0.41379	0.34483
0.34483	0.65517	0.068966
0.93103	0.93103	0.48276
0.27586	0.31034	0.13793
0.75862	0.13793	0.37931
0.31034	0.2069	0.068966
0.44828	0.93103	0.75862
0.51724	1	0.37931
0.89655	0.75862	0.17241
0.41379	1	0.24138
0.41379	0.75862	1
0.7931	0.48276	0.068966
0.7931	0.13793	0.48276
0.17241	0.62069	0.82759
0.72414	0.41379	0.31034
0.27586	0.41379	0.10345
0.24138	0.13793	0.55172
0.75862	0.37931	0.41379
0.55172	0.72414	0.48276
0.37931	0.34483	0.24138
0.72414	0.55172	0.27586
0.34483	0.068966	0.72414
0.17241	0.51724	0.37931
0.58621	0.41379	0.86207
0.75862	0.65517	0.31034
0.89655	0.93103	0.51724
0.24138	0.24138	0.2069
0.86207	0.72414	0.93103
0.34483	0.55172	0.34483
0.7931	0.48276	0.27586
0.48276	0.17241	0.34483
0.51724	0.72414	0.31034
0.44828	0.82759	0.51724
0.65517	0.31034	0.44828
0.37931	0.72414	0.82759
0.62069	0.48276	0.34483
0.58621	0.24138	0.2069
0.55172	0.27586	0.31034
0.89655	0.89655	0.13793
1	0.89655	0.44828
1	0.55172	0.37931
0.89655	0.75862	0.93103
0.55172	0.44828	0.34483
0.82759	0.24138	0.41379
0.24138	0.65517	0.72414
0.68966	0.37931	0.75862
0.48276	0.068966	0.86207
0.27586	0.62069	0.37931
0.55172	0.65517	0
0.96552	0.75862	1
0	0.2069	0.65517
0	0.24138	0.17241
0.44828	0.24138	0.31034
0.51724	0.75862	0.17241
1	0.82759	0.17241
0.86207	0.96552	0.34483
0.93103	0.62069	0.13793
0	0.17241	0.7931
0.68966	0.51724	0.10345
0.65517	1	0.58621
0.89655	0.24138	0.37931
0.93103	0.7931	0.93103
0.55172	0.37931	0.41379
0.24138	0.93103	0.27586
0.17241	1	0.17241
0.86207	0.068966	0.51724
1	0.7931	1
1	0.72414	0.10345
0.75862	0.93103	0.48276
0.7931	0.86207	0.68966
0.65517	0.31034	0.31034
0.48276	0.62069	0
0.17241	0.55172	0.27586
0.65517	0.65517	0.82759
0.27586	1	0
0.24138	0.51724	0.93103
0.51724	0.24138	0.10345
0.17241	0.58621	0.65517
0.62069	0	0.48276
0.65517	0.82759	0.34483
0.55172	1	0.17241
0.44828	0.13793	0.34483
0.93103	0.75862	0.51724
0.068966	0.62069	0.65517
0.41379	0.44828	0.2069
0.86207	0.96552	0.27586
0.34483	0.44828	0.51724
0.82759	0.82759	0.82759
0.41379	0.27586	0.72414
0.2069	0.2069	0.7931
0.2069	0.31034	0.44828
0.7931	0.7931	0
0.93103	0.24138	0.55172
0.58621	0.34483	0.34483
0.31034	0.68966	0.34483
0.37931	0.72414	0.41379
0.10345	0.17241	0.34483
0.37931	0	0.37931
0.034483	0.24138	0.068966
1	0.62069	0.51724
0.62069	0.68966	0.068966
0.37931	0.68966	0.68966
0.41379	0.68966	0.34483
0.96552	0.37931	0.82759
0.68966	0.31034	0.27586
0.62069	0.51724	0.2069
0.44828	0.7931	0.13793
0.93103	0.51724	0.34483
0.72414	0.10345	0.31034
0	0.75862	0.17241
0.75862	0.58621	0.24138
0	0.17241	0
0.75862	0.96552	0.41379
0.34483	0.17241	0.068966
0.72414	0.51724	0.034483
0.68966	0.37931	0.68966
0.27586	0.24138	0
0.96552	0.86207	0.62069
0.86207	0.44828	0.58621
1	0.86207	0.13793
0.89655	0.93103	0.72414
0.68966	0.24138	0.75862
0	0.82759	0.65517
0.72414	0.034483	0.2069
0.44828	0	0.55172
0.2069	0.17241	0
0.7931	0	0.51724
0	0.93103	0.86207
0.7931	0.51724	0.17241
0.55172	0.068966	0.58621
0.41379	0.82759	0.068966
0.31034	0.55172	0.55172
0.37931	0.34483	0.62069
0.17241	0.13793	0.24138
0.13793	0.41379	0.2069
0.44828	0.37931	0.86207
0.48276	0.37931	0.51724
0	0.48276	0.31034
0.48276	0.65517	0.48276
0.10345	0.48276	0.2069
0.17241	0.2069	0.068966
0.34483	0.75862	0.62069
0.86207	0	0.2069
0.75862	0.65517	0
0.65517	0.37931	0.34483
0.55172	0.2069	0.24138
0.37931	0.034483	0
0.48276	0.75862	0.86207
0.86207	0.44828	0.41379
0	0.2069	0.48276
0.65517	0.34483	0.34483
0.75862	0.7931	0.34483
0.44828	0.96552	0.65517
0.2069	0.44828	0.65517
0.7931	0.86207	0.51724
1	0.55172	0.44828
0.62069	0.24138	0.27586
0.72414	0.37931	0.13793
0.2069	0.24138	0.17241
0.82759	0.82759	0.48276
0.72414	1	0.58621
0.62069	0.86207	0.55172
0.93103	0.55172	0.13793
0.27586	0.58621	0.62069
0.41379	0.13793	0.62069
0.24138	0.17241	0.27586
0	0.55172	1
1	0.37931	0.62069
0.82759	0.72414	0.34483
0.37931	0.58621	0.44828
0.89655	0	0.7931
0.7931	0.44828	0.34483
0.86207	0.58621	0.34483
0.51724	0.48276	0.2069
0.7931	0.55172	0.31034
0.51724	0.72414	0.068966
0.34483	0.31034	0.27586
0.17241	0.17241	0.55172
0.31034	0.068966	0.34483
0.13793	0	0.51724
0.48276	0.34483	0.10345
0.82759	0.31034	0.34483
0.62069	0.68966	0.7931
0.72414	0.65517	0.93103
0	0.10345	0.2069
0.41379	0.24138	0.068966
0.37931	0.37931	0.31034
0.7931	0.89655	0.68966
0.31034	0.31034	0.31034
0.93103	0.2069	0
0.44828	0.82759	0.72414
0.68966	0.89655	0.2069
0.86207	1	0.68966
0.62069	0.13793	0.48276
0.2069	0.27586	0.10345
0.65517	0.55172	0.34483
0.44828	0.31034	0.37931
0.17241	0.034483	0.034483
0.37931	0.41379	0.10345
0.55172	0.41379	0.89655
0.41379	0.034483	0.31034
0.27586	0.72414	0.82759
0.37931	0.62069	0.93103
0.72414	0.31034	0.34483
0.27586	0.2069	0.55172
0.62069	1	0.7931
0.65517	0.7931	0.65517
0.2069	0	0.10345
0.65517	0.96552	0.96552
0.82759	0.93103	0.58621
0.31034	0	0.65517
0.65517	0.27586	0.51724
0.68966	0.44828	1
0	0.58621	1
0.44828	0.17241	0
0.72414	0.2069	0.51724
0.24138	0.62069	0.75862
0	0.55172	0.034483
0.68966	0.51724	0.2069
0.44828	0.44828	0.72414
0	0.068966	0.44828
0.62069	0.2069	0.17241
1	0.58621	0.27586
0.24138	0.65517	0.2069
1	0.7931	0
0.82759	0.41379	0.65517
0.34483	0.75862	0.44828
0.31034	0.58621	1
0.68966	0.44828	0.37931
0	0.13793	0.48276
0	0.31034	0.10345
0.72414	0.31034	0.31034
0.27586	0.10345	0.034483
0.86207	0.93103	0.7931
0.51724	1	0.62069
0.82759	0.41379	0.2069
0.34483	0.68966	0.82759
0.31034	0.96552	1
0.82759	0.2069	0.24138
0.93103	0.48276	0.75862
0.51724	0.17241	0.68966
0.62069	0.82759	0.48276
0.65517	0.41379	0.41379
0.44828	0.86207	0
0.75862	0.44828	0.37931
0.82759	0.44828	0.31034
0.68966	0.7931	0.75862
0.82759	0.31034	0.48276
1	0.62069	0.13793
0.48276	0.37931	0.34483
0.65517	0.34483	0.37931
0.37931	0.58621	0
0.068966	0.10345	0.068966
0.55172	0.72414	0.27586
0.41379	0.62069	0.2069
0.93103	0.24138	0.31034
0.48276	0.86207	0.44828
0.58621	0.24138	0.31034
0.86207	0.55172	0.31034
0.7931	0.82759	0.89655
0.65517	0.75862	0.7931
0.44828	0.44828	0.31034
0.55172	0.75862	0.27586
0.17241	0.27586	0.068966
0.2069	0.55172	0.2069
0.82759	0.41379	0.34483
0.86207	1	0.41379
0.72414	0.89655	0.51724
0.55172	0.34483	0.37931
0.93103	0.75862	0.13793
0.48276	0.65517	0.55172
0.48276	0.2069	0.31034
0.7931	0.7931	0.93103
0.48276	0.13793	0.48276
0.44828	0.27586	0.13793
0.68966	0.17241	0.55172
0.48276	0.65517	1
0.41379	0.48276	0.37931
0.51724	0.10345	0.51724
0.27586	0.37931	0.13793
0.7931	0.75862	0.37931
0.65517	0.13793	0.72414
0.89655	0.34483	0.37931
0.068966	0.17241	0.10345
0.75862	0.68966	0.24138
0.41379	0.27586	0.37931
0.89655	0.86207	0.34483
0.68966	0.93103	0.55172
1	0.65517	0
0.51724	0.75862	0.31034
0.2069	0	0.17241
0.2069	0.17241	0.31034
0.82759	0.41379	0.13793
0.7931	0	0.65517
0.68966	0.62069	0.10345
0.58621	1	0.72414
0.89655	0.27586	0.27586
0.7931	0.37931	0.034483
0.55172	0.93103	0.48276
0	0.44828	0.96552
0.13793	0.13793	0.10345
0.2069	0.13793	0.13793
0.89655	1	0.72414
0.75862	0.96552	0.034483
0.37931	0.27586	0.34483
0.34483	0.51724	0.44828
0.68966	0.24138	0.2069
0.2069	0.51724	0.82759
0.55172	0.068966	0.27586
0	0.72414	0.86207
0.27586	0.34483	0.24138
0.41379	0.62069	0.37931
0.62069	0.034483	0.27586
0.27586	0.44828	0.48276
0.41379	0.13793	0.93103
0.10345	0.17241	0.2069
0.48276	0.27586	1
0.55172	0.93103	0.55172
0.034483	0.96552	0.51724
0.37931	0.68966	0.75862
0.31034	0.72414	0.48276
0.68966	0.86207	0.62069
0.34483	0.72414	0.55172
0.27586	0.65517	1
0.75862	0.13793	0.58621
0.82759	0.65517	0.27586
0.55172	0.82759	0.86207
0.82759	0.068966	0.34483
1	0.31034	0.41379
0.62069	0.13793	0.55172
0.37931	0.48276	0.7931
0.24138	0.82759	0.58621
1	0	0.55172
0.7931	0.34483	0.44828
0.62069	1	0.51724
0.89655	0.44828	0.34483
0.55172	0.41379	0.37931
0.55172	0.17241	0.34483
0.58621	0.62069	0.10345
0.62069	0.34483	0.58621
1	0.96552	1
0.10345	0.034483	0.37931
0.27586	0.2069	0.62069
0.24138	0	1
0.96552	0.34483	0.93103
0.34483	0.41379	0.24138
0.65517	0.86207	0.34483
0.24138	0.13793	0
0.68966	0.96552	0.31034
0.75862	0.2069	0.17241
0.96552	0.34483	0.44828
0.34483	0.55172	0.17241
0.068966	0.51724	0.27586
0.034483	0.72414	0.68966
0	0.96552	0.86207
0.89655	0.82759	0.17241
0.93103	0.34483	0.51724
0.62069	0.86207	0.2069
0.37931	1	0.44828
0.89655	0.65517	0.37931
0.34483	0.89655	0.55172
0.93103	0.48276	0.41379
1	0.48276	0.55172
0.7931	0.65517	0.34483
0.51724	0.31034	0.17241
0.2069	0.37931	0.7931
0.2069	0.65517	0.44828
0.55172	0.41379	0.27586
0.86207	0.82759	0.37931
0.89655	0.58621	0.31034
0.62069	0.68966	0.86207
0.24138	0.86207	0.48276
0.37931	0.31034	0.65517
0.37931	0.62069	0.62069
0.82759	0.62069	0.34483
0.72414	0.44828	0.41379
0.7931	0.27586	0.55172
0.37931	0.41379	0.2069
0.86207	0.89655	0
0.75862	0.34483	0.31034
0.17241	0.86207	0.44828
0.37931	0.068966	0.10345
0.27586	0.068966	0.2069
0.7931	0.93103	0.44828
0.034483	0.068966	0.10345
0.75862	0.10345	0.93103
0.51724	0	0.48276
0.37931	0.7931	0.72414
0.58621	0.37931	0.58621
1	0.31034	0.34483
0.7931	0.41379	0.72414
0.24138	0.17241	0.13793
0.37931	0.31034	0.34483
0.48276	0.48276	0.24138
0.41379	0.96552	0
0.48276	0.17241	0.75862
0.96552	0.51724	0.51724
0.93103	0.75862	0.34483
0.58621	0.31034	0.93103
0.96552	1	0.48276
0	0.75862	0.31034
0.82759	0.24138	0.72414
0.86207	0.48276	0.82759
0.44828	0.27586	0.068966
0.68966	0	0.37931
0.55172	0.68966	1
0.34483	0.7931	0.68966
0.75862	0.2069	0.37931
0.13793	0.34483	0
0.24138	0	0.13793
0.93103	0.96552	0.96552
0.34483	0.10345	0.24138
0.58621	0.37931	0.24138
0.31034	0.89655	0.89655
0.93103	0.62069	0.37931
0.44828	0.68966	0.27586
0.62069	1	0.96552
0.41379	0	0.13793
0.27586	0.58621	0.55172
0.55172	0.34483	0.93103
